ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size
459942;Male;No;51;Yes;Artist;50;Low;10
462739;Male;Yes;46;Yes;Artist;0;Low;20
463412;Male;No;33;Yes;Artist;;Low;20
467243;Male;No;26;Yes;Healthcare;10;Low;30
463215;Female;Yes;37;Yes;Engineer;0;High;20
460887;Male;Yes;47;Yes;Entertainment;20;Average;30
467950;Female;No;38;Yes;Entertainment;0;Low;20
460407;Female;No;36;Yes;Artist;80;Low;10
466565;Male;Yes;29;No;Artist;60;Average;20
461590;Male;Yes;41;No;Executive;10;High;40
461128;Male;No;20;No;Healthcare;70;Low;30
460145;Female;No;36;Yes;Artist;0;Low;10
462192;Female;No;23;No;Healthcare;0;Low;60
467470;Male;Yes;53;Yes;Engineer;10;Average;30
462734;Male;Yes;69;Yes;Artist;;Average;20
467937;Male;No;28;Yes;Doctor;0;Low;30
463395;Male;No;31;No;Marketing;;Low;10
466648;Male;Yes;36;Yes;Executive;60;High;20
460866;Male;No;28;Yes;Doctor;10;Low;90
463097;Female;Yes;45;Yes;Artist;10;Average;30
461614;Female;No;25;;Healthcare;10;Low;10
459771;Female;;30;Yes;Doctor;0;Low;30
466196;Female;Yes;78;Yes;Lawyer;60;Low;10
466372;Female;Yes;60;Yes;Artist;10;Average;50
467400;Male;Yes;61;No;Artist;;Low;20
459367;Female;No;22;No;Doctor;110;Low;40
463390;Female;Yes;50;Yes;Artist;0;Average;20
460504;Male;;43;No;Executive;;Average;30
465478;Male;Yes;51;No;Entertainment;10;Low;30
466739;Male;No;31;No;Healthcare;0;Low;
461262;Female;No;27;No;Engineer;10;Low;70
463376;Female;Yes;45;Yes;Executive;70;High;20
459536;Male;Yes;32;Yes;Healthcare;60;Low;20
466351;Female;No;22;No;Healthcare;20;Low;30
465916;Male;No;42;Yes;Artist;30;Low;10
461867;Male;No;30;Yes;Artist;0;Low;40
461236;Female;No;30;Yes;Healthcare;90;Low;10
461330;Male;Yes;60;No;Executive;0;High;20
466271;Male;No;33;No;Entertainment;10;Low;30
463511;Female;No;27;Yes;Artist;10;Low;10
462567;Female;No;36;No;Engineer;0;Low;10
466506;Male;Yes;50;;Artist;10;Average;40
460278;Male;Yes;29;Yes;Artist;0;Low;50
467841;Female;No;18;No;Healthcare;20;Low;50
465167;Female;Yes;42;Yes;Artist;90;Average;30
463579;Male;Yes;45;Yes;Artist;;Average;20
462779;Female;Yes;61;No;Marketing;;Average;
464161;Male;Yes;83;No;Lawyer;10;Low;10
463462;Female;Yes;41;No;Engineer;0;Average;40
459963;Female;No;40;Yes;Engineer;90;Low;10
459172;Male;No;21;No;Healthcare;30;Low;30
467475;Female;Yes;66;Yes;Artist;0;Average;30
464303;Male;Yes;43;No;Artist;0;Average;20
461308;Male;No;18;No;Healthcare;0;Low;20
463288;Female;;59;Yes;Artist;90;Average;20
467231;Male;No;22;No;Healthcare;;Low;40
460149;Male;Yes;50;Yes;Artist;10;Low;20
459955;Male;No;47;Yes;Engineer;10;Low;20
463668;Female;No;29;No;Engineer;0;Low;60
463424;Female;Yes;62;Yes;Artist;50;Average;50
462767;Male;No;21;No;Healthcare;20;Low;40
465736;Female;No;36;Yes;Artist;80;Low;20
461449;Female;Yes;38;Yes;Artist;50;High;30
462591;Male;No;25;No;Doctor;40;Low;
464531;Male;Yes;38;No;Engineer;0;High;60
467007;Female;Yes;35;No;Engineer;0;High;10
460190;Female;No;30;Yes;Entertainment;90;Low;30
466149;Female;No;30;No;Doctor;30;Low;40
464214;Male;No;28;Yes;Healthcare;10;Low;30
461211;Female;No;53;Yes;Entertainment;0;Low;10
467430;Male;Yes;48;Yes;Artist;40;Average;20
462624;Male;Yes;31;No;Entertainment;10;Low;60
464936;Male;No;28;No;;10;Low;10
461542;Male;No;26;Yes;Artist;50;Low;10
465302;Female;Yes;57;Yes;Artist;10;High;30
460291;Female;Yes;37;Yes;Artist;60;Low;20
460742;Male;No;52;Yes;Artist;0;Low;30
464350;Female;Yes;86;Yes;Lawyer;0;High;20
465746;Female;No;41;Yes;Artist;;Low;10
466325;Female;No;25;No;Marketing;10;Low;20
464353;Female;No;51;Yes;Artist;0;Low;10
463172;Male;Yes;32;No;Entertainment;20;Low;20
465582;Male;;40;Yes;Artist;10;Low;10
467136;Male;Yes;41;No;Entertainment;0;Average;40
466693;Male;No;23;No;Healthcare;0;Low;20
461727;Female;No;52;Yes;Artist;10;Low;30
461160;Male;Yes;49;Yes;Artist;10;Low;20
461360;Female;Yes;30;Yes;Healthcare;0;Average;40
466900;Female;Yes;46;Yes;Artist;90;Average;40
467166;Female;Yes;25;No;Homemaker;80;Average;20
460541;Female;Yes;36;Yes;Homemaker;10;Average;30
466622;Female;No;47;Yes;Entertainment;10;Low;10
465971;Male;Yes;57;Yes;Artist;0;Low;10
466909;Male;Yes;61;Yes;Artist;0;Low;20
460637;Female;No;19;No;Healthcare;;Low;
465983;Male;;19;No;Healthcare;0;Low;30
462288;Male;Yes;39;Yes;Artist;0;Average;20
464627;Male;Yes;37;Yes;Artist;0;Low;40
460205;Male;Yes;55;Yes;Artist;40;Low;20
460854;Female;No;22;No;Marketing;10;Low;20
463725;Male;Yes;46;Yes;Artist;10;Low;20
461694;Male;No;32;Yes;Doctor;0;Low;40
465917;Male;No;36;Yes;Artist;130;Low;10
463604;Male;No;23;No;Healthcare;20;Low;30
467473;Male;No;18;No;Healthcare;20;Low;30
462462;Male;Yes;30;Yes;Entertainment;;Average;30
465089;Male;Yes;71;No;Executive;0;High;40
467491;Male;Yes;47;Yes;Artist;10;Average;40
461418;Male;No;45;Yes;Artist;0;Low;40
464540;Female;Yes;42;Yes;Engineer;10;Average;40
462985;Male;Yes;32;Yes;Doctor;90;Average;30
465921;Female;No;25;Yes;Artist;80;Low;10
462193;Male;No;28;Yes;Healthcare;;Low;60
467754;Male;Yes;35;Yes;Artist;;Average;40
459672;Male;Yes;47;No;Artist;30;Average;30
465815;Male;Yes;41;No;Doctor;0;Average;20
459379;Female;No;19;No;Healthcare;30;Low;30
460824;Male;Yes;66;Yes;;0;Low;20
458988;Female;No;29;No;Marketing;20;Low;30
466583;Female;Yes;38;Yes;Doctor;0;Average;20
467951;Male;No;31;Yes;Entertainment;10;Low;30
461742;Male;Yes;87;Yes;Executive;10;High;20
466321;Male;Yes;41;Yes;Entertainment;20;Low;20
464102;Female;Yes;63;Yes;Artist;70;Average;30
465695;Female;No;33;No;Healthcare;;Low;30
467657;Male;No;23;No;Healthcare;0;Low;40
467203;Female;Yes;36;Yes;Artist;50;Average;20
460329;Male;No;45;Yes;Entertainment;60;Low;20
465926;Male;Yes;26;Yes;Healthcare;60;Low;20
467635;Female;No;41;Yes;Artist;90;Low;10
461127;Male;No;23;No;Healthcare;10;Low;50
462486;Male;Yes;51;Yes;Executive;10;Average;50
463011;Female;Yes;81;Yes;Homemaker;0;High;20
464715;Male;Yes;61;No;Marketing;10;Average;40
462725;Male;Yes;77;Yes;Lawyer;0;High;20
465325;Female;Yes;50;Yes;Artist;40;Low;20
464699;Male;No;29;No;Doctor;10;Low;50
465270;Female;Yes;43;Yes;Artist;0;Average;40
463189;Female;Yes;69;Yes;Engineer;10;Low;10
460162;Female;No;21;No;Healthcare;10;Low;40
466244;Female;No;30;No;Healthcare;30;Low;30
466234;Female;Yes;49;Yes;Engineer;;Low;10
466403;Female;Yes;49;No;Engineer;10;Average;40
459156;Female;Yes;81;Yes;Lawyer;10;High;20
463944;Male;No;29;No;Artist;0;Low;50
466888;Male;Yes;50;Yes;Entertainment;10;Low;10
461430;Male;Yes;57;Yes;Artist;10;Average;20
464489;Male;Yes;45;Yes;Artist;0;Average;30
464738;Female;Yes;66;No;Engineer;0;Average;20
459953;Male;Yes;53;Yes;Artist;90;Low;20
465318;Male;No;21;No;Doctor;60;Low;60
461959;Female;Yes;62;Yes;Artist;0;Low;20
459029;Male;Yes;70;No;Executive;;High;20
467237;Male;Yes;82;Yes;Lawyer;0;High;20
459724;Female;Yes;39;No;Artist;0;Average;40
459891;Male;Yes;49;Yes;Doctor;;Average;20
462628;Female;Yes;28;No;;;Average;30
461756;Female;Yes;35;Yes;Engineer;0;Average;20
463433;Female;Yes;50;Yes;Doctor;0;Low;30
465724;Male;No;35;Yes;Artist;90;Low;20
466904;Male;Yes;55;Yes;Artist;0;Average;20
462463;Male;Yes;61;No;Artist;10;Average;20
461515;Male;Yes;26;No;Artist;0;Low;20
464192;Female;Yes;61;No;Lawyer;0;High;30
467357;Male;Yes;60;Yes;;0;Low;20
467904;Female;No;25;Yes;Artist;130;Low;10
460921;Male;Yes;45;No;Executive;10;High;30
464842;Male;No;35;Yes;Artist;0;Low;20
467733;Male;Yes;62;No;Executive;90;High;30
460142;Female;Yes;53;Yes;Artist;0;Average;30
461504;Female;Yes;49;Yes;Artist;90;Low;20
460174;Female;No;43;Yes;Artist;80;Low;40
461965;Male;No;19;No;Healthcare;0;Low;60
467506;Female;No;38;Yes;Healthcare;;Low;10
463998;Female;No;27;No;Engineer;0;Low;30
462821;Male;No;18;No;Healthcare;0;Low;30
463787;Female;Yes;43;Yes;Artist;10;Low;20
460203;Female;Yes;36;Yes;Entertainment;80;Low;10
460104;Male;No;53;Yes;Entertainment;10;Low;30
465434;Female;No;26;Yes;Healthcare;10;Low;70
461259;Male;No;59;Yes;Entertainment;0;Low;10
465797;Male;Yes;36;Yes;Artist;10;Average;20
467388;Male;No;35;;;0;Low;
466373;Male;Yes;63;Yes;Executive;10;High;10
464495;Female;No;33;No;Marketing;10;Low;90
462329;Male;Yes;42;No;Executive;20;High;40
463508;Female;Yes;31;No;Artist;0;Low;30
462062;Male;No;22;No;Healthcare;0;Low;30
466150;Male;Yes;51;Yes;Artist;10;Low;20
466220;Male;No;42;Yes;Doctor;80;Low;10
464648;Male;Yes;28;No;Executive;0;High;40
464167;Male;Yes;53;Yes;Executive;40;High;30
465012;Male;Yes;62;No;Executive;0;High;40
464584;Female;No;27;Yes;Healthcare;90;Low;10
463258;Female;Yes;53;Yes;Artist;10;Average;30
465987;Male;;20;No;Healthcare;10;Low;30
467765;Male;Yes;28;No;Entertainment;90;High;40
463687;Female;No;31;No;Healthcare;0;Low;50
467557;Female;Yes;58;Yes;Artist;;Average;20
461477;Female;No;31;Yes;Healthcare;0;Low;30
462935;Male;Yes;79;No;Entertainment;10;Low;10
465017;Male;Yes;52;Yes;Executive;10;High;40
461140;Female;No;30;No;Homemaker;30;Low;
462430;Male;Yes;42;Yes;Executive;10;High;30
463225;Female;Yes;43;Yes;Artist;;Average;20
462897;Male;No;33;Yes;Healthcare;30;Low;20
466136;Female;No;19;Yes;Artist;0;Low;20
466989;Female;Yes;40;Yes;Artist;90;Average;20
462428;Male;Yes;67;Yes;Entertainment;20;Average;30
462446;Male;No;22;No;Healthcare;0;Low;40
467254;Female;Yes;45;Yes;Artist;90;Low;20
464077;Female;Yes;60;Yes;Artist;40;High;20
465808;Male;Yes;41;Yes;Artist;0;Average;30
464660;Male;No;29;Yes;Entertainment;0;Low;50
462989;Male;;32;Yes;Healthcare;10;Low;10
464855;Female;Yes;37;No;Engineer;;Average;90
465430;Male;No;28;No;Healthcare;40;Low;50
463119;Female;Yes;88;Yes;Lawyer;;High;20
460493;Male;No;42;Yes;Entertainment;20;Low;10
459170;Female;No;36;Yes;Artist;0;Low;10
461219;Female;No;28;Yes;Healthcare;80;Low;30
467054;Male;No;23;No;Healthcare;10;Low;30
465107;Male;Yes;81;No;Executive;0;Low;10
459274;Female;Yes;82;Yes;Lawyer;0;High;20
459540;Female;Yes;70;Yes;Lawyer;0;Low;10
467536;Male;Yes;82;No;Executive;10;Low;10
461611;Female;Yes;38;Yes;Artist;50;Average;20
466164;Female;No;43;Yes;Engineer;90;Low;10
466638;Female;No;42;Yes;Artist;80;Low;20
466733;Female;No;29;No;Homemaker;10;Low;
460518;Female;Yes;38;Yes;Engineer;90;Average;30
464115;Female;No;38;Yes;Engineer;0;Low;30
460383;Female;No;36;Yes;Engineer;70;Low;30
466943;Male;No;53;Yes;Artist;0;Low;10
462054;Male;No;25;Yes;Healthcare;0;Low;
465988;Female;Yes;58;Yes;Homemaker;0;High;20
462503;Male;Yes;52;Yes;Executive;0;High;40
461215;Female;No;36;Yes;Artist;130;Low;10
460608;Male;No;19;No;Healthcare;60;Low;80
461698;Female;Yes;67;Yes;Artist;0;High;20
459373;Male;No;31;Yes;Healthcare;;Low;40
465911;Female;No;28;Yes;Artist;90;Low;10
462315;Male;Yes;65;Yes;Artist;10;Average;30
461563;Female;Yes;60;Yes;Artist;10;High;20
465007;Male;Yes;74;Yes;Lawyer;10;Low;10
464777;Female;Yes;52;No;Engineer;80;Average;40
461480;Female;Yes;63;Yes;Artist;10;High;30
460486;Female;No;18;No;Healthcare;120;Low;30
459994;Male;No;25;No;Entertainment;0;Low;30
459042;Female;Yes;41;Yes;Engineer;10;Average;30
461280;Male;No;20;No;Healthcare;70;Low;40
463070;Male;Yes;68;No;Entertainment;10;Low;10
464447;Male;Yes;69;Yes;Artist;0;Low;10
459617;Male;No;31;Yes;Entertainment;0;Low;50
464714;Female;No;43;Yes;Doctor;10;Low;60
465160;Male;Yes;62;Yes;Executive;10;High;30
460239;Male;Yes;42;Yes;Artist;50;Average;20
465952;Male;No;25;Yes;Healthcare;80;Low;30
461005;Male;No;23;No;Healthcare;0;Low;50
465782;Female;No;21;No;Healthcare;50;Low;50
466886;Female;No;40;No;Marketing;10;Low;10
464013;Male;No;27;No;Healthcare;0;Low;10
466604;Male;No;32;Yes;Healthcare;10;Low;
466535;Male;No;26;Yes;Artist;80;Low;10
466786;Male;No;32;No;Executive;0;Low;20
460314;Female;No;39;No;Healthcare;40;Low;30
461088;Male;Yes;49;Yes;Artist;90;Low;10
464653;Female;Yes;59;No;Artist;30;Average;40
460567;Male;No;39;;Entertainment;80;Low;40
462771;Female;Yes;46;Yes;Marketing;;High;30
463358;Female;Yes;62;Yes;Doctor;40;Average;30
466970;Female;Yes;36;Yes;Homemaker;90;Low;20
461491;Female;Yes;70;Yes;Artist;80;Average;20
464344;Female;Yes;58;Yes;Artist;10;Low;10
463655;Male;Yes;39;Yes;Artist;130;Low;20
463427;Female;Yes;29;Yes;Engineer;10;Low;20
463016;Male;Yes;58;Yes;Artist;10;Low;20
464099;Female;Yes;43;Yes;Artist;50;Average;20
461446;Female;Yes;66;Yes;Lawyer;10;High;20
460241;Male;Yes;40;Yes;Artist;80;Average;20
465567;Male;Yes;35;Yes;Entertainment;10;Low;20
460536;Male;No;33;No;Engineer;20;Low;40
464366;Male;Yes;55;Yes;Entertainment;20;Average;20
459339;Male;Yes;28;Yes;Healthcare;80;High;20
467466;Female;No;19;No;Doctor;60;Low;20
465340;Female;No;28;Yes;Artist;30;Low;40
460319;Female;Yes;40;No;Doctor;20;Average;20
466542;Female;Yes;73;Yes;Lawyer;10;High;20
459482;Male;Yes;66;No;Marketing;10;Low;40
459369;Male;Yes;35;No;Engineer;;Average;70
467705;Male;Yes;33;Yes;Artist;;Low;20
467838;Male;Yes;60;Yes;Artist;10;Average;20
465784;Female;No;19;No;Healthcare;0;Low;40
464301;Female;Yes;51;Yes;Doctor;0;Average;30
462885;Male;Yes;28;No;Executive;10;High;30
466831;Male;Yes;85;Yes;Artist;10;Low;10
466114;Male;Yes;52;Yes;Entertainment;10;Average;50
463313;Female;Yes;55;Yes;Engineer;10;Low;10
461237;Male;No;30;Yes;Doctor;0;Low;50
463184;Female;Yes;60;Yes;Artist;10;Average;20
467591;Female;Yes;41;Yes;Artist;10;High;50
462350;Male;Yes;35;Yes;Artist;10;Average;20
466564;Female;No;23;No;Marketing;0;Low;40
465221;Male;Yes;88;Yes;Artist;0;High;20
467569;Male;No;19;No;Healthcare;;Low;40
464157;Male;Yes;88;Yes;Marketing;0;High;20
460725;Male;Yes;41;Yes;Artist;0;High;20
462294;Male;Yes;30;No;Healthcare;10;Average;40
462336;Male;Yes;46;No;Artist;10;Low;40
462301;Female;No;27;No;;120;Low;30
464137;Female;Yes;74;No;Artist;50;High;20
462673;Female;No;28;No;Homemaker;80;Low;
467229;Female;No;29;Yes;Healthcare;0;Low;40
459524;Female;No;35;Yes;Artist;10;Low;10
461655;Female;Yes;35;Yes;Homemaker;90;Average;20
463145;Female;No;38;Yes;Homemaker;0;Low;40
467577;Female;Yes;48;Yes;Artist;10;Average;70
467836;Male;Yes;63;No;Executive;10;High;30
463018;Female;No;40;Yes;Homemaker;90;Low;10
467272;Male;Yes;76;Yes;Lawyer;80;High;20
467181;Female;Yes;50;Yes;Artist;90;Low;20
460939;Female;Yes;87;Yes;Lawyer;0;Low;20
465440;Male;Yes;62;No;Engineer;10;Low;50
465512;Male;Yes;38;Yes;Entertainment;;Average;40
466190;Male;Yes;53;Yes;Executive;0;Low;20
465570;Male;Yes;46;Yes;Artist;10;Average;40
463075;Male;Yes;52;Yes;Artist;0;Low;40
460932;Female;No;32;Yes;Doctor;80;Low;10
459139;Female;Yes;53;Yes;Artist;10;Average;20
460277;Female;No;20;No;Entertainment;10;Low;50
460244;Female;No;51;Yes;Doctor;0;Low;30
465265;Female;Yes;56;Yes;Artist;20;Average;20
462207;Male;No;26;No;Doctor;0;Low;60
466327;Male;Yes;31;Yes;Entertainment;50;Average;30
465330;Male;No;28;Yes;Engineer;0;Low;30
461235;Female;No;50;Yes;Healthcare;;Low;10
464675;Female;Yes;41;No;Doctor;0;Average;90
461386;Female;Yes;82;No;Lawyer;0;High;20
464548;Female;Yes;47;No;;10;Low;10
462751;Male;No;31;No;Healthcare;30;Low;90
459016;Female;No;18;No;Healthcare;0;Low;60
461803;Female;No;33;No;Doctor;0;Low;40
459277;Male;Yes;38;No;Entertainment;0;Low;20
461748;Male;No;27;Yes;Healthcare;10;Low;50
464768;Female;Yes;43;No;Engineer;90;Average;40
463468;Male;Yes;43;Yes;Artist;;Average;40
460238;Female;No;36;Yes;Artist;90;Low;30
459455;Female;Yes;79;Yes;Lawyer;10;Low;10
464327;Female;Yes;50;Yes;Artist;90;Low;20
463696;Female;No;48;Yes;Marketing;0;Low;10
460856;Male;Yes;42;Yes;Artist;0;Average;30
462601;Female;Yes;67;No;Lawyer;10;High;40
467544;Male;Yes;56;No;Artist;0;Low;20
464515;Male;No;27;No;Healthcare;0;Low;40
461901;Male;No;30;Yes;Artist;50;Low;40
466677;Female;Yes;47;Yes;Entertainment;30;Average;30
467809;Male;Yes;46;Yes;Doctor;10;Average;20
462313;Male;Yes;55;Yes;Artist;10;Average;20
461402;Female;No;32;Yes;Entertainment;10;Low;50
460810;Female;Yes;89;No;Lawyer;10;High;20
459242;Male;Yes;65;Yes;Executive;0;Low;40
460801;Female;Yes;30;No;Entertainment;30;High;20
462306;Male;Yes;79;No;Lawyer;80;High;20
463913;Male;No;36;Yes;Doctor;10;Low;10
464729;Male;No;36;No;Marketing;;Low;40
467133;Female;Yes;72;Yes;Lawyer;10;High;
465403;Female;No;27;No;Healthcare;90;Low;50
463759;Male;Yes;53;Yes;Executive;90;High;40
463685;Female;No;27;Yes;Healthcare;10;Low;50
461224;Female;Yes;33;Yes;Doctor;80;High;20
459504;Male;Yes;77;Yes;Lawyer;10;High;20
461805;Female;No;31;Yes;Healthcare;10;Low;30
463495;Male;No;30;No;Healthcare;;Low;40
462212;Male;No;23;No;Engineer;0;Low;40
464977;Female;Yes;66;No;;10;Average;20
465381;Female;No;25;No;Marketing;0;Low;40
460019;Female;No;46;Yes;Doctor;60;Low;
465389;Male;Yes;46;Yes;Artist;10;Low;20
463162;Male;Yes;38;Yes;Executive;0;High;60
464718;Male;No;25;No;Healthcare;0;Low;20
462519;Male;No;22;No;Healthcare;10;Low;50
459530;Female;Yes;37;Yes;Lawyer;10;High;20
461066;Female;Yes;63;No;Marketing;;Average;30
459444;Male;Yes;68;Yes;Artist;10;High;20
465843;Female;No;37;Yes;Artist;0;Low;10
460869;Male;Yes;35;Yes;Artist;10;Average;20
462029;Male;No;60;No;Entertainment;0;Low;10
459865;Male;Yes;47;Yes;Artist;0;Average;30
464968;Male;No;43;No;Executive;0;Low;50
462272;Male;Yes;56;No;Artist;0;Average;20
464879;Female;Yes;28;Yes;Doctor;10;Average;20
462684;Female;No;32;No;Healthcare;70;Low;40
462194;Male;Yes;61;No;Engineer;0;Low;30
465415;Male;No;31;No;Artist;0;Low;70
465251;Male;No;19;No;Healthcare;30;Low;50
460733;Male;No;50;Yes;Marketing;30;Low;40
459418;Male;Yes;66;No;Executive;10;High;20
464265;Male;Yes;56;Yes;Entertainment;10;Low;20
463421;Male;Yes;53;Yes;Entertainment;0;Average;20
459013;Male;Yes;47;Yes;Artist;30;Average;40
466875;Female;No;36;Yes;Marketing;0;Low;20
463817;Female;No;33;Yes;Healthcare;10;Low;50
466139;Female;Yes;51;No;Doctor;0;Average;30
460227;Male;No;33;No;Healthcare;10;Low;30
464250;Male;Yes;53;Yes;Executive;60;High;30
462118;Male;No;30;Yes;Artist;10;Low;30
467235;Female;No;31;Yes;Artist;0;Low;20
467648;Male;Yes;41;No;Entertainment;20;Average;50
466306;Male;No;18;No;Healthcare;10;Low;40
464739;Male;Yes;67;Yes;Artist;10;Low;10
466121;Female;Yes;57;Yes;Artist;10;Average;60
464441;Male;Yes;35;Yes;Artist;0;Low;20
466660;Male;No;22;No;Healthcare;10;Low;40
458992;Female;No;27;Yes;Marketing;0;Low;10
464623;Male;Yes;35;Yes;Entertainment;90;High;20
465530;Female;Yes;56;Yes;Artist;10;Average;40
462891;Male;No;27;No;Healthcare;10;Low;30
459360;Female;No;32;Yes;Healthcare;;Low;30
459088;Female;No;20;No;Healthcare;10;Low;50
459911;Male;No;19;No;Healthcare;40;Low;60
466199;Female;Yes;38;Yes;Artist;10;Low;20
460018;Female;Yes;33;Yes;Artist;10;Average;20
465580;Male;Yes;39;No;Executive;60;Average;20
466070;Female;Yes;61;Yes;Artist;10;Average;50
462471;Male;No;30;Yes;Artist;10;Low;10
461759;Male;Yes;49;Yes;Artist;10;Low;20
462933;Male;Yes;55;;Entertainment;;High;50
462048;Female;No;19;No;Healthcare;0;Low;40
463050;Male;Yes;49;Yes;Artist;0;Average;40
465597;Female;No;43;Yes;Entertainment;140;Low;10
462092;Female;Yes;35;Yes;Homemaker;70;Average;40
467574;Male;No;32;Yes;Healthcare;40;Low;
463940;Female;No;26;No;Healthcare;10;Low;80
459718;Male;Yes;65;Yes;Executive;10;Low;10
460210;Male;No;29;;Entertainment;80;Low;90
461899;Female;No;20;No;Doctor;10;Low;60
459544;Female;No;23;No;Healthcare;;Low;40
466273;Female;No;82;No;Lawyer;0;Low;30
461813;Male;No;29;Yes;Healthcare;10;Low;20
462851;Male;No;19;No;Healthcare;0;Low;30
466860;Male;No;21;No;Marketing;0;Low;50
464617;Female;No;39;Yes;Artist;10;Low;10
462228;Female;No;29;No;Homemaker;0;Low;40
460903;Male;No;30;No;Doctor;70;Low;30
464518;Male;Yes;30;No;Executive;0;High;40
462800;Female;Yes;62;Yes;Lawyer;90;Average;20
467489;Male;No;30;Yes;Healthcare;0;Low;10
464894;Male;No;22;No;Healthcare;;Low;50
464533;Male;Yes;37;No;Executive;;High;60
467278;Female;Yes;84;Yes;Artist;0;High;20
466026;Female;;49;No;Entertainment;0;Low;10
464601;Female;No;25;Yes;Healthcare;90;Low;20
461980;Male;Yes;52;Yes;Artist;20;Low;30
461489;Female;Yes;70;Yes;Lawyer;10;High;20
466778;Male;Yes;37;Yes;Entertainment;10;Low;20
465621;Male;No;42;Yes;Doctor;80;Low;10
461758;Male;No;33;Yes;Healthcare;80;Low;
460935;Male;Yes;87;Yes;Lawyer;0;Low;10
465895;Female;Yes;31;No;Artist;70;Average;20
465278;Male;Yes;38;No;Marketing;;High;40
462655;Male;No;38;Yes;Entertainment;0;Low;20
465100;Male;Yes;56;Yes;Artist;10;High;20
464274;Female;Yes;56;Yes;Artist;10;Average;50
467153;Female;Yes;51;Yes;Artist;0;Low;
459399;Female;No;20;No;Doctor;10;Low;20
466852;Female;No;23;No;Marketing;40;Low;40
464101;Male;Yes;62;Yes;Entertainment;90;Average;20
465501;Male;Yes;40;Yes;Artist;130;High;10
462516;Female;No;28;No;Engineer;;Low;30
459082;Male;;45;Yes;Artist;10;Low;
466405;Female;Yes;43;Yes;Entertainment;0;Average;20
465594;Male;Yes;29;No;Executive;40;Low;60
465685;Male;No;38;Yes;Healthcare;60;Low;20
461774;Female;Yes;81;Yes;Lawyer;10;High;30
467341;Male;No;35;Yes;Artist;30;Low;10
461612;Female;No;31;Yes;Healthcare;80;Low;50
466629;Male;No;28;No;Healthcare;10;Low;50
467036;Male;Yes;66;No;Lawyer;0;Low;10
465306;Male;Yes;69;No;Executive;0;Average;40
467165;Female;No;25;No;Homemaker;;Low;10
465789;Male;No;18;No;Healthcare;40;Low;40
465422;Female;Yes;40;Yes;Artist;10;Average;20
462049;Male;Yes;39;Yes;Artist;140;Average;20
466997;Female;;50;No;Engineer;10;Low;20
465838;Female;Yes;52;No;Doctor;30;Average;20
467379;Male;Yes;59;Yes;Entertainment;0;Average;20
462396;Male;Yes;50;Yes;Doctor;;Average;20
465285;Female;Yes;32;No;Engineer;90;Low;40
461292;Female;Yes;81;No;Lawyer;;High;20
466004;Male;Yes;52;Yes;Artist;0;Average;60
464853;Male;Yes;39;No;Executive;80;Average;40
467455;Female;No;37;Yes;Artist;80;Low;20
465667;Male;No;23;No;Healthcare;10;Low;30
463437;Male;Yes;49;Yes;Artist;10;Average;30
461291;Male;No;18;No;Healthcare;0;Low;20
459889;Male;Yes;63;Yes;Homemaker;80;Average;30
